university,studenttotal,teacherscount,sfr
"Government Sanskrit College, Rambagh, Indore (Id: C-6619)",735,14.0,52.5
"Government Sanskrit College, titariya (Id: C-26646)",85,2.0,42.5
Government Sanskrit PG college Ajmer (Id: C-26644),81,4.0,20.25
"Government sanskrit PG college, Chirana (Id: C-26579)",170,3.0,56.666666666666664
Government Sanskrit PG college Ganoda (Id: C-26581),515,2.0,257.5
Government Sanskrit PG college Talavgoan (Id: C-26641),266,0.0,inf
Government Sanskrit UG College Alwar (Id: C-26573),240,5.0,48.0
Government Sanskrit UG college Bonli (Id: C-26637),390,2.0,195.0
Government Sanskrit UG College Chechat (Id: C-26542),497,2.0,248.5
Government Sanskrit UG college Chouth Ka Barwara (Id: C-26535),101,2.0,50.5
Government Sanskrit UG college Dausa (Id: C-26597),250,2.0,125.0
"Government Sanskrit UG College,Jalia II (Id: C-26605)",36,4.0,9.0
Government Sanskrit UG college Kotkasim (Id: C-26550),427,4.0,106.75
Government Sanskrit UG college Nathdwara (Id: C-26577),24,2.0,12.0
Government Sanskrit UG College Salasar (Id: C-26630),151,3.0,50.333333333333336
Government Sanskrit UG College Sarmuthra (Id: C-26582),144,2.0,72.0
"Government Sanskrit UG college, Sri Madhopur (Id: C-26585)",246,2.0,123.0
"Government School of Art, Kileark, Aurangabad. (Id: C-34459)",301,12.0,25.083333333333332
"Government Science College, Ahwa, The Dangs (Id: C-45936)",157,10.0,15.7
"GOVERNMENT SCIENCE COLLEGE, AMBIKAPUR (Id: C-48723)",467,13.0,35.92307692307692
"GOVERNMENT SCIENCE COLLEGE, BHILAD (Id: C-55926)",412,14.0,29.428571428571427
"Government Science College, Chatrapur (Id: C-60442)",1674,9.0,186.0
"Government Science College, Chhotaudepur (Id: C-55865)",163,5.0,32.6
"Government Science College, Chikhli (Id: C-648)",664,12.0,55.333333333333336
"Government Science College, Chitradurga. (Id: C-17740)",2603,215.0,12.106976744186046
"Government Science College, DHANPUR (Id: C-50554)",72,5.0,14.4
"GOVERNMENT SCIENCE COLLEGE, FORT-SONGADH (Id: C-55909)",442,21.0,21.047619047619047
"Government Science College, Gandhinagar (Id: C-5960)",1522,31.0,49.096774193548384
"Government Science College, Gariyadhar (Id: C-52658)",260,8.0,32.5
"Government Science College,Hassan (Id: C-17597)",2721,43.0,63.27906976744186
GOVERNMENT SCIENCE COLLEGE IDAR (Id: C-6716),604,18.0,33.55555555555556
"Government Science College, Jabalpur (Id: C-33489)",3788,76.0,49.8421052631579
"Government Science College, Jhalod (Id: C-5954)",213,4.0,53.25
"Government Science College, LIMKHEDA (Id: C-50553)",131,5.0,26.2
"Government Science College, Mandvi (Id: C-4117)",76,6.0,12.666666666666666
"Government Science College, Maninagar (Id: C-5947)",443,13.0,34.07692307692308
"GOVERNMENT SCIENCE COLLEGE, PARDI (Id: C-55749)",668,13.0,51.38461538461539
"GOVERNMENT SCIENCE COLLEGE, THARAD (Id: C-55924)",268,6.0,44.666666666666664
GOVERNMENT SCIENCE COLLEGE VADNAGR (Id: C-46564),348,17.0,20.470588235294116
"Government Science College, Valod (Id: C-507)",372,19.0,19.57894736842105
"Government Science College, Vankal, Mangrol, Surat (Id: C-46595)",866,31.0,27.93548387096774
"Government Science College, Veraval (Id: C-55689)",251,14.0,17.928571428571427
government shashtri sanskrit college mahapura (Id: C-54517),594,7.0,84.85714285714286
GOVERNMENT SHASTRI SANSKRIT COLLEGE KUNDGATE SAWAR (Id: C-60811),31,2.0,15.5
"Government Shivalik College, Naya Nangal (Id: C-22095)",1156,35.0,33.02857142857143
"Government Shyam Sunder Narayan Mushran Women's College, Narsinghpur (Id: C-33430)",604,4.0,151.0
"GOVERNMENT SIDDHA MEDICAL COLLEGE (Inst. Code - 014), PALAYAMKOTTAI,TIRUNELVELI (Id: C-45668)",753,54.0,13.944444444444445
"GOVERNMENT SIDDHA MEDICAL COLLEGE (Inst. Code - 015), CHENNAI (Id: C-45411)",325,25.0,13.0
"Government Teachers Training College, Phulbani (Id: C-43891)",184,7.0,26.285714285714285
"Government Thirumagal Mill's College,Gudiyattam-632602 (Id: C-36447)",3189,137.0,23.277372262773724
Government Thiruvannamalai Medical College And Hospital (Id: C-62742),600,144.0,4.166666666666667
Government Training College (Id: C-44632),99,11.0,9.0
"Government T.T.B.Ed. College, Turki, Muzaffarpur (Id: C-43255)",231,5.0,46.2
"GOVERNMENT UG COLLEGE, KIRNAPUR (Id: C-47802)",651,1.0,651.0
Government Unani Medical College (Id: C-40317),216,31.0,6.967741935483871
"GOVERNMENT UNANI MEDICAL COLLEGE (Inst. Code - 017), CHENNAI (Id: C-45408)",266,30.0,8.866666666666667
"Government women college, NAHARLAGUN (Id: C-55380)",339,22.0,15.409090909090908
"Government Women's College, Jeypore (Id: C-39318)",603,13.0,46.38461538461539
"GOVERNMENT WOMENS FIRST GRADE COLLEGE, PAVAGADA (Id: C-50642)",502,32.0,15.6875
"GOVERNMENT WOMENS FIRST GRADE COLLEGE, TUMKUR (Id: C-50641)",1411,75.0,18.813333333333333
"GOVERNMENT YOGA AND NATUROPATHY COLLEGE, ARINGNAR ANNA GOVT. HOSPITAL OF INDIAN MEDICINE CAMPUS (Inst. Code - 159), CHENNAI (Id: C-45442)",393,33.0,11.909090909090908
"Govinda Dasa College, Surathkal- 575014 (Id: C-16931)",630,39.0,16.153846153846153
"GOVINDAM MAHAVIDYALAYA, NEAR BYPASS CIRCLE, PALWAS ROAD (Id: C-53408)",334,12.0,27.833333333333332
"Govindammal Aditanar College, Tiruchendur - 628 215, Tuticorin Dist (Id: C-41176)",2054,101.0,20.336633663366335
"Govindam T T College, Alwar (Id: C-39036)",392,23.0,17.043478260869566
"GOVINDAM T.T. COLLEGE,Palwas Road ,Sikar (Id: C-60805)",89,13.0,6.846153846153846
"Govinda Pai Memorial Govt. College, Manjeswaram, Kasaragod (Id: C-43876)",470,32.0,14.6875
"GovindapurCollege, Sailo,Govindapur,Ctc. (Id: C-39829)",1525,40.0,38.125
Govindarao Sekaria Arth Vanijya College (Id: C-18681),2086,44.0,47.40909090909091
"Govind Ballabh Pant Mahavidyalaya, Kachla (Id: C-13383)",1159,18.0,64.38888888888889
Govind Ballabh Pant Social Science Institute (Id: C-36471),98,10.0,9.8
"GOVINDLAL KANHAIYALAL JOSHI (NIGHT) COMMERCE COLLEGE, LATUR (Id: C-48412)",285,14.0,20.357142857142858
GOVIND MAHAVIDHYALAYA (Id: C-56380),487,13.0,37.46153846153846
"Govind National College, Narangwal (Id: C-29264)",832,50.0,16.64
"GOVINDRAM SEKSARIA SCIENCE COLLEGE, BELAGAVI (PG) (Id: C-9941)",93,8.0,11.625
Govindraoji Nikam College of Agriculture (Id: C-43586),637,17.0,37.470588235294116
"Govindrao Patil  College, Banchincholi Road, Hadgaon (Id: C-7626)",236,4.0,59.0
Govindrao Sekasariya Commerce College (Id: C-18942),1574,29.0,54.275862068965516
"Govindrao Wajurkar Arts Commerce College, Nagbhid (Id: C-18503)",652,25.0,26.08
Govind Sharang Saskiya Vidhi Mahavidhalaya Bhatapara (Id: C-60991),111,10.0,11.1
"GOVIND SINGH SMARAK DEGREE COLLEGE, HANDIA, ALLAHABAD (Id: C-53541)",293,3.0,97.66666666666667
"Govind Vallabh Pant Mahavidyalaya, Pratapganj , Jaunpur (Id: C-15805)",2107,8.0,263.375
Govt Aadarsh College Atari Raipur CG (Id: C-63203),84,4.0,21.0
"Govt. Agrasen College, Belha (Bilaspur) (Id: C-22382)",1222,23.0,53.130434782608695
Govt. Aizawl College (Id: C-8312),1236,55.0,22.472727272727273
Govt. Aizawl North College (Id: C-8313),1257,35.0,35.91428571428571
Govt. Aizawl West College (Id: C-8286),804,39.0,20.615384615384617
"Govt. Aranya Bharti College, Baihar, Balaghat (Id: C-33342)",1960,18.0,108.88888888888889
"GOVT.ART&COMM. COLLEGE MAJHAULI, SIDHI (Id: C-31819)",579,14.0,41.357142857142854
GOVT. ARTS AND SCIENCE COLLEGE (Id: C-55799),325,20.0,16.25
GOVT.ARTS AND SCIENCE COLLEGE  (Id: C-52342),332,11.0,30.181818181818183
"Govt.Arts and Science College, Ambalappuzha, Alappuzha (Id: C-43664)",408,25.0,16.32
GOVT. ARTS AND SCIENCE COLLEGE FOR WOMEN MALAPPURAM (Id: C-52154),386,24.0,16.083333333333332
Govt Arts and Science College Nilambur (Id: C-59807),184,7.0,26.285714285714285
"Govt.Art., Sc. & Comm. College, Dharamjaigarh, Distt.-Raigarh (Id: C-22341)",561,13.0,43.15384615384615
"Govt. Art., Sc. & Comm. College, Marwahi, Distt-Bilaspur (Id: C-22293)",628,10.0,62.8
"Govt., Arts College for Women, Nilakottai (Id: C-17042)",2314,106.0,21.830188679245282
"Govt. Arts College, K.R. Circle, Bangalore-1 (Id: C-21209)",1260,48.0,26.25
"Govt. Arts College, Niwas, Mandla (Id: C-33457)",511,9.0,56.77777777777778
"GOVT. ARTS COLLEGE, SUIGAM (BANASKANTHA) (Id: C-60155)",77,3.0,25.666666666666668
"Govt. Arts College, Surandai - 627 859 (Id: C-41190)",2357,37.0,63.7027027027027
"Govt.Arts College, Thiruvananthapuram (Id: C-43600)",752,52.0,14.461538461538462
Govt. Arts College Thiruvannamalai-606 603 (Id: C-36434),5851,89.0,65.74157303370787
"Govt. Arts & Comm. College, Kannod (Id: C-31656)",1081,9.0,120.11111111111111
"Govt. Arts & Commerce College, Badnawar, Dhar (Id: C-29739)",794,6.0,132.33333333333334
"Govt. Arts Commerce College, Keolari, Seoni (Id: C-33468)",1618,10.0,161.8
"Govt. Arts & Commerce College, Nevali (Id: C-29679)",788,14.0,56.285714285714285
"GOVT ARTS & COMMERCE COLLEGE, SAMI (Id: C-42717)",546,14.0,39.0
GOVT ARTS & COMMERCE COLLEGE THARAD (Id: C-21245),968,12.0,80.66666666666667
"Govt. Arts & Science College, Kamareddy (5009) (Id: C-35029)",1811,50.0,36.22
"Govt., Arts & Science College, Karwar. (Id: C-35636)",1407,116.0,12.129310344827585
"GOVT. ARTS & SCIENCE COLLEGE, KOZHINJAMPARA (Id: C-8114)",406,24.0,16.916666666666668
"GOVT. ARTS & SCIENCE COLLEGE, MEENCHANDA (Id: C-8184)",2022,95.0,21.28421052631579
"Govt. Arts & Science College, Ratlam (Id: C-32606)",3841,74.0,51.9054054054054
"Govt Arts & Science College, Talwara (Id: C-29393)",1785,11.0,162.27272727272728
"Govt.  Arts & Sports College , Jalandhar (Id: C-27855)",271,18.0,15.055555555555555
GOVT.ARUVEDIK COLLEGE (Id: C-34924),330,33.0,10.0
Govt. Arvind College Kirandul (Id: C-24963),281,16.0,17.5625
GOVT.ATRS AND COMMERCE COLLEGE.OKHAMANDAL (Id: C-55784),136,8.0,17.0
"Govt. Autonomous M.K.B. Arts & Commerce College for Women, Wright Town Jabalpur (Id: C-33329)",3158,72.0,43.861111111111114
"Govt. Autonomus College, Angul, (Id: C-39634)",2960,67.0,44.17910447761194
"Govt (Auto) P.G. College,  Chhindwara (Id: C-19274)",7351,58.0,126.74137931034483
"Govt. Ayurved College, Bilaspur (Id: C-55872)",248,34.0,7.294117647058823
Govt. Ayurvedic College (Id: C-40811),236,32.0,7.375
"Govt. Ayurvedic College, Lower Mall, Patiala (Id: C-29229)",201,33.0,6.090909090909091
"Govt. Ayurved Mahavidyalaya, Nagpur (Id: C-13840)",515,55.0,9.363636363636363
"Govt. Ayurved Mahavidyalaya, Nanded (Id: C-13912)",664,55.0,12.072727272727272
"Govt. Ayurved Mahavidyalaya, Osmanabad (Id: C-13803)",436,47.0,9.27659574468085
Govt. Bakavand College (Id: C-24973),301,11.0,27.363636363636363
Govt.Balangir College (Even.) (Id: C-40814),356,5.0,71.2
"Govt. Bala Sahab Deshpandey  College, Kunkuri (Id: C-9692)",502,11.0,45.63636363636363
"Govt. Barjindra College, Faridkot (Id: C-22076)",3157,84.0,37.583333333333336
"Govt. B.Ed. College, Buldhana (Id: C-43113)",101,9.0,11.222222222222221
"GOVT B ED COLLEGE, HAZARIBAG (Id: C-44430)",89,11.0,8.090909090909092
"Govt. B.Ed. College, Yavatmal. Maharashtra Yavatmal. (Id: C-42954)",95,5.0,19.0
"Govt. Benazeer College Golghar Chaoraha, Shahjahanabad, Bhopal (Id: C-35156)",2340,47.0,49.787234042553195
Govt Bhanu Pratap Dev PG College Kanker (Id: C-24964),2351,51.0,46.09803921568628
"Govt. Bilasa Girls PG College, Bilaspur (Id: C-22407)",4298,91.0,47.23076923076923
"Govt. Birla College, Bhawanimandi, Distt. Jhalawar (Id: C-19409)",4773,14.0,340.92857142857144
"Govt. B. P. Art. & Com. College, Aarang (Id: C-21759)",2134,13.0,164.15384615384616
"Govt. Breezlal Verma College, Palari (Id: C-21714)",945,11.0,85.9090909090909
"Govt. Brennen College, Dharmadam,Thalassery,Kannur (Id: C-43789)",2233,119.0,18.764705882352942
Govt. B.R. Medhi Law College (Id: C-17188),462,10.0,46.2
"GOVT.B.SC.NURSING COLLEGE, CIMS CAMPUS, BILASPUR (Id: C-32979)",255,27.0,9.444444444444445
"GOVT.B.SC. NURSING COLLEGE, NAMNA RING ROAD, AMBIKAPUR (Id: C-33023)",158,22.0,7.181818181818182
"GOVT. B.SC.NURSING COLLEGE, NEAR AMANAKA THANA, DUMAR TALAB, IN FRONT OF KANCHAN VIHAR (SINHA BHAWAN) (Id: C-32974)",276,24.0,11.5
"GOVT.B.SC.NURSING COLLEGE, PAREKH INSTITUTE, CIRCUIT HOUSE, JAGDALPUR (Id: C-33009)",288,23.0,12.521739130434783
Govt. Champhai College (Id: C-8295),628,58.0,10.827586206896552
"Govt. Chandra Vijay College, Dindori (Id: C-33479)",7398,37.0,199.94594594594594
GOVT.  CHATRSAL COLLEGE PICHORE (Id: C-34702),3346,21.0,159.33333333333334
Govt. City College (Id: C-25863),3793,77.0,49.25974025974026
Govt Collage shahgarh (Id: C-53669),1370,3.0,456.6666666666667
"Govt. College 97 Karttala,Korba (Id: C-22356)",494,6.0,82.33333333333333
Govt. College Ajnala  (Distt. Amritsar) (Id: C-27999),202,12.0,16.833333333333332
GOVT COLLEGE AKODA (Id: C-62298),281,6.0,46.833333333333336
"Govt. College ,Alewa(Jind) (Id: C-59728)",672,6.0,112.0
"Govt. College, Alot (Id: C-32603)",1049,14.0,74.92857142857143
"GOVT.COLLEGE AMARPATAN,SATNA (Id: C-31890)",3376,20.0,168.8
"GOVT. COLLEGE, AMET (Id: C-40014)",427,7.0,61.0
"Govt. College, Anjad (Id: C-29825)",1109,11.0,100.81818181818181
GOVT. COLLEGE ANNI AT HARIPUR (KULLU) (Id: C-11482),838,19.0,44.10526315789474
Govt. College Antagard (Id: C-24960),289,7.0,41.285714285714285
Govt. College Arjunda (Id: C-21735),1303,20.0,65.15
GOVT. COLLEGE ARKI (SOLAN) (Id: C-11475),985,24.0,41.041666666666664
"Govt. College, Assandh (Karnal) (Id: C-55121)",496,20.0,24.8
"Govt. College, Astha, Sehore (Id: C-35159)",1991,25.0,79.64
"Govt. College, Ateli(M.Garh) (Id: C-28063)",2216,39.0,56.82051282051282
"Govt. College, Athner Betul (Id: C-35285)",1068,15.0,71.2
"Govt. College, Attingal (Id: C-43646)",762,37.0,20.594594594594593
GOVT.  COLLEGE BADAMALEHRA  (Id: C-54716),1030,3.0,343.3333333333333
"Govt.College, Badanagar (Id: C-31605)",1891,24.0,78.79166666666667
"Govt. College, Badli 240033. (Id: C-28225)",555,19.0,29.210526315789473
GOVT COLLEGE BAGH DIST DHAR MP (Id: C-61746),536,2.0,268.0
"Govt. College, Bagli (Id: C-31694)",464,8.0,58.0
"Govt. College, Bahadurgarh. (Id: C-28496)",1775,34.0,52.205882352941174
"Govt college Bajag,Dindori (Id: C-60765)",93,2.0,46.5
Govt.  College Baldwara (Mandi) (Id: C-54638),319,10.0,31.9
"Govt. College, Balrampur (Id: C-9750)",714,14.0,51.0
Govt. College Balwadi  (Id: C-60768),136,6.0,22.666666666666668
Govt. College Bandari  (Id: C-60769),555,6.0,92.5
GOVT. COLLEGE BANGANA (UNA) (Id: C-11524),859,20.0,42.95
"Govt. College, Banjar, Distt Kullu (Id: C-11315)",1017,23.0,44.21739130434783
"Govt. College Bansur, Alwar  (Id: C-60931)",296,4.0,74.0
"Govt. College, Baran (Id: C-19478)",3948,21.0,188.0
"Govt. College, Bareli, Raisen (Id: C-35154)",1390,19.0,73.15789473684211
Govt. College Baroh (Kangra) (Id: C-55022),283,12.0,23.583333333333332
Govt. College Barota (Id: C-58228),631,20.0,31.55
"Govt. College, Barotiwala (Solan) (Id: C-53801)",291,11.0,26.454545454545453
"Govt. College, Barsar, Distt Hamirpur (Id: C-11377)",1145,23.0,49.78260869565217
"Govt. College, Barwala (Id: C-10751)",1630,42.0,38.80952380952381
"Govt. College, Basa, Distt Mandi (Id: C-11298)",971,22.0,44.13636363636363
"Govt.College,Batiyagargh (Id: C-54403)",530,7.0,75.71428571428571
"Govt. College, Bawal (Id: C-28220)",1208,31.0,38.96774193548387
"Govt. College, Bayana (Id: C-38896)",935,13.0,71.92307692307692
"Govt. College, Bhabhra (Id: C-29765)",430,8.0,53.75
GOVT COLLEGE BHADRA (Id: C-60816),379,4.0,94.75
"Govt College, Bhaisma, Korba (Id: C-22346)",928,14.0,66.28571428571429
GOVT. COLLEGE BHALLAI (Id: C-58704),99,4.0,24.75
"Govt. College Bharali, Anjbhoj Transgiri Area (Sirmour) (Id: C-55024)",130,5.0,26.0
"Govt. College Bharmour, Distt Chamba (Id: C-11443)",334,8.0,41.75
"Govt. College,Bhawanipatna (Id: C-40840)",2140,20.0,107.0
"Govt. College BHEL, Bhopal (Id: C-35295)",1607,31.0,51.83870967741935
"Govt. College, Bhikangaon (Id: C-29850)",1346,12.0,112.16666666666667
"GOVT. COLLEGE, BHIM, DISTT. RAJSAMAND (Id: C-39908)",402,7.0,57.42857142857143
"GOVT COLLEGE, BHITARWAR (Id: C-48058)",446,3.0,148.66666666666666
Govt. College Bholath (Kapurthala) (Id: C-27892),110,5.0,22.0
Govt. College Bhopalpatnam (Id: C-24971),271,3.0,90.33333333333333
"Govt. College Bhoranj (Tarkawari), Distt Hamirpur (Id: C-11542)",685,27.0,25.37037037037037
"Govt. College, Bibi Rani, Alwar (Id: C-42735)",1595,15.0,106.33333333333333
Govt. College Bilaspur (Id: C-11349),3240,43.0,75.34883720930233
"Govt. College, Birohar Distt.Jhajjar. (Id: C-28223)",888,17.0,52.23529411764706
"GOVT.COLLEGE, BIRSINGHPUR PALI,UMARIA (Id: C-31865)",726,14.0,51.857142857142854
GOVT COLLEGE BONLI SAWAI MADHOPUR (Id: C-62746),71,1.0,71.0
"Govt. College, Bundi (Id: C-19380)",6008,59.0,101.83050847457628
"Govt. College, Burhanpur (Id: C-47382)",357,5.0,71.4
"GOVT. COLLEGE, CHAIL-KOTI, DISTT. SHIMLA (Id: C-55445)",135,12.0,11.25
"Govt. College, Chamba (Id: C-11480)",4074,44.0,92.5909090909091
Govt. College Chandrapur (Id: C-59629),452,18.0,25.11111111111111
"Govt. College, Chhachhrauli (Id: C-10859)",1484,55.0,26.98181818181818
"Govt.College,Chhilro (Id: C-61259)",228,6.0,38.0
"GOVT.  COLLEGE, CHITTUR (Id: C-8282)",1846,104.0,17.75
GOVT COLLEGE CHOUTHAN (Id: C-61104),364,4.0,91.0
"Govt. College Chowari, Distt Chamba (Id: C-11516)",1067,22.0,48.5
Govt. College Chowki Maniar (Una) (Id: C-56728),154,8.0,19.25
"GOVT.COLLEGE CHURHAT,SIDHI (Id: C-31783)",42,9.0,4.666666666666667
"Govt.  College, Dabhara (Id: C-22295)",1074,11.0,97.63636363636364
Govt College Daloda (Id: C-61765),232,13.0,17.846153846153847
"Govt. College, Daulatpur Chowk, Distt Una (Id: C-11511)",1868,45.0,41.51111111111111
"Govt. College, Dera Bassi (Id: C-22140)",1471,36.0,40.861111111111114
GOVT COLLEGE DEVENDRA NAGAR (Id: C-56689),666,6.0,111.0
"Govt. College, Dhaliara, Distt Kangra (Id: C-11424)",2251,36.0,62.52777777777778
Govt. College Dhamadha (Id: C-21745),1746,12.0,145.5
GOVT. COLLEGE DHAMI (SHIMLA) (Id: C-55894),301,12.0,25.083333333333332
"Govt. College, Dhamnod (Id: C-29821)",900,8.0,112.5
"Govt. College, Dharampuri (Id: C-29681)",842,7.0,120.28571428571429
"Govt. College Dharmashala, Distt Kangra (Id: C-11538)",6118,74.0,82.67567567567568
Govt. College Dhodhar Sheopur (Id: C-60049),146,8.0,18.25
Govt College Dhorimana (Id: C-62768),138,1.0,138.0
Govt College Dhulkot (Id: C-62295),131,3.0,43.666666666666664
"Govt. College, Diggal Solan  (Id: C-51733)",152,9.0,16.88888888888889
"Govt. College Dipika,Korba (Id: C-22296)",279,11.0,25.363636363636363
"Govt. College, Dubaldhan(Jhajjar) (Id: C-28050)",505,11.0,45.90909090909091
Govt. College DUDU  (Id: C-61064),348,8.0,43.5
"Govt. College, Dujana (Jhajjar) (Id: C-28287)",576,27.0,21.333333333333332
"Govt. College, Duldula (Id: C-9737)",220,3.0,73.33333333333333
"Govt. College, Ellenabad (Id: C-22454)",377,17.0,22.176470588235293
"GOVT. COLLEGE FINGESHWAR, GARIABAND (Id: C-52095)",481,15.0,32.06666666666667
Govt. College for Girls (Id: C-10624),1809,78.0,23.192307692307693
Govt. College for Girls Ballabgarh (Id: C-60846),398,5.0,79.6
"Govt. College for Girls, Kalanwali (Id: C-59998)",277,3.0,92.33333333333333
